phase,measure,ms
both,query,14.8199
both,query,5.9479
both,query,4.3794
both,query,4.4333
both,query,3.8851
both,query,3.8604
both,query,4.2809
both,query,2.8954
both,query,7.0296
both,query,12.0299
both,query,4.1242
both,query,6.2580
both,query,2.9652
both,query,3.2998
both,query,4.4599
both,query,4.5048
both,query,4.7966
both,query,6.1085
both,query,6.3737
both,query,6.9094
both,query,5.3126
both,query,5.7639
both,query,2.9846
both,query,5.3179
both,query,4.7314
both,query,4.1618
both,query,6.8113
both,query,5.2936
both,query,5.0753
both,query,4.2342
both,query,4.0344
both,query,4.9910
both,query,5.1930
both,query,3.5614
both,query,7.3854
both,query,2.0661
both,query,5.7571
both,query,5.6483
both,query,9.7464
both,query,3.8441
both,query,2.9565
both,query,5.4991
both,query,4.2307
both,query,4.3787
both,query,2.5808
both,query,1.4848
both,query,2.3642
both,query,12.2524
both,query,3.1849
both,query,4.7958
both,query,5.3976
both,query,2.6347
both,query,3.6166
both,query,3.1029
both,query,3.8890
both,query,2.9260
both,query,2.5838
both,query,4.0545
both,query,2.6522
both,query,6.0796
both,query,2.6882
both,query,3.9871
both,query,7.5960
both,query,1.4985
both,query,11.5655
both,query,4.8811
both,query,2.4409
both,query,1.9590
both,query,5.2882
both,query,4.7758
both,query,4.2836
both,query,3.7772
both,query,7.0996
both,query,1.9793
both,query,4.4415
both,query,9.4237
both,query,6.1643
both,query,1.7840
both,query,4.7908
both,query,4.5869
both,query,5.8882
both,query,2.6991
both,query,5.4481
both,query,6.0108
both,query,3.4879
both,query,3.6616
both,query,3.6224
both,query,6.4568
both,query,4.6186
both,query,4.8444
both,query,5.6361
both,query,3.1766
both,query,2.5232
both,query,4.3371
both,query,4.3191
both,query,10.4014
both,query,5.9446
both,query,4.3274
both,query,6.6718
both,query,3.4537
both,query,3.3053
both,query,6.6079
both,query,4.9839
both,query,5.7672
both,query,1.6257
both,query,3.3761
both,query,5.6751
both,query,3.6607
both,query,4.4722
both,query,4.4129
both,query,6.1618
both,query,5.5544
both,query,1.8635
both,query,3.2477
both,query,3.1702
both,query,3.2246
both,query,3.0283
both,query,6.0549
both,query,4.0268
both,query,5.0689
both,query,4.2985
both,query,5.9231
both,query,4.8174
both,query,3.8107
both,query,5.5491
both,query,2.8509
both,query,4.1353
both,query,8.0542
both,query,5.3730
both,query,4.2322
both,query,5.1522
both,query,4.4015
both,query,4.2238
both,query,3.7784
both,query,6.5643
both,query,4.8982
both,query,5.6517
both,query,1.6300
both,query,2.0286
both,query,1.4075
both,query,6.1456
both,query,4.1022
both,query,5.8962
both,query,4.3122
both,query,5.0380
both,query,6.1251
both,query,5.7297
both,query,6.5113
both,query,3.0946
both,query,3.7448
both,query,3.4358
both,query,7.2392
both,query,7.7215
both,query,5.6877
both,query,5.6765
both,query,4.3429
both,query,3.2563
both,query,4.7519
both,query,4.5304
both,query,4.7987
both,query,7.7446
both,query,4.4394
both,query,6.7470
both,query,4.1824
both,query,3.7674
both,query,6.1442
both,query,3.4441
both,query,7.8776
both,query,8.3981
both,query,7.9075
both,query,2.8537
both,query,11.2832
both,query,11.1004
both,query,19.0821
both,query,4.0751
both,query,5.2445
both,query,6.3295
both,query,3.8449
both,query,3.9959
both,query,3.2311
both,query,5.4294
both,query,7.1427
both,query,4.9003
both,query,2.5187
both,query,1.9158
both,query,3.2000
both,query,4.4197
both,query,2.8514
both,query,3.6123
both,query,8.9311
both,query,5.5713
both,query,5.5860
both,query,4.9995
both,query,5.3840
both,query,6.8508
both,query,3.0527
both,query,7.3742
both,query,3.8450
both,query,4.0244
both,query,2.4043
both,query,5.2979
both,query,4.5075
both,query,4.2936
both,query,5.5012
both,query,4.6887
both,query,2.3957
both,query,3.4427
both,query,5.5668
both,query,1.6594
both,query,7.9656
both,query,9.6511
both,query,4.6553
both,query,5.3923
both,query,2.7961
both,query,4.6058
both,query,5.0671
both,query,5.5018
both,query,4.8355
both,query,4.7155
both,query,4.0523
both,query,1.1832
both,query,3.4728
both,query,14.2039
both,query,5.3011
both,query,3.8786
both,query,4.3200
both,query,7.2115
both,query,3.8007
both,query,4.0504
both,query,2.9243
both,query,2.2595
both,query,3.3516
both,query,3.6930
both,query,6.6930
both,query,1.7254
both,query,1.8984
both,query,16.8798
both,query,8.2152
both,query,2.6778
both,query,6.4871
both,query,4.6215
both,query,10.6628
both,query,9.7337
both,query,1.6182
both,query,8.8757
both,query,5.4988
both,query,2.7414
both,query,2.2106
both,query,4.5256
both,query,6.0457
both,query,3.8602
both,query,3.4979
both,query,7.3235
both,query,5.8825
both,query,10.1399
both,query,7.4940
both,query,12.8648
both,query,1.3207
both,query,2.1353
both,query,1.1897
both,query,1.5787
both,query,3.0858
both,query,2.5647
both,query,3.7894
both,query,4.7352
both,query,2.9580
both,query,2.0151
both,query,2.9892
both,query,17.2356
both,query,5.0668
both,query,4.7395
both,query,5.3710
both,query,1.8681
both,query,5.1793
both,query,4.6207
both,query,15.2841
both,query,7.4937
both,query,5.2216
both,query,6.6489
both,query,5.7220
both,query,9.9022
both,query,7.2150
both,query,7.9057
both,query,1.5914
both,query,1.6647
both,query,1.4350
both,query,3.9415
both,query,2.6488
both,query,4.6150
both,query,7.0669
both,query,6.6638
both,query,5.7175
both,query,4.9584
both,query,4.9442
both,query,5.2068
both,query,5.2656
both,query,8.3910
both,query,3.6768
both,query,4.6295
both,query,3.4913
both,query,3.2616
both,query,4.7605
both,query,8.2399
both,query,1.8048
both,query,2.0258
both,query,6.5635
both,query,4.7775
both,query,2.9019
both,query,4.1745
both,query,4.0535
both,query,6.7649
both,query,1.5517
both,query,2.7996
both,query,6.9080
both,query,7.2110
both,query,6.7307
both,query,6.6984
both,query,5.1713
both,query,4.2269
both,query,3.2688
both,query,5.5257
both,query,4.3552
both,query,5.3652
both,query,11.1976
both,query,6.6940
both,query,2.5783
both,query,2.2177
both,query,2.4840
both,query,4.5814
both,query,4.6561
both,query,4.6583
both,query,4.1709
both,query,2.8631
both,query,3.1363
both,query,5.7453
both,query,5.5380
both,query,1.1968
both,query,13.5849
both,query,4.1593
both,query,7.5388
both,query,2.9636
both,query,1.9095
both,query,3.0524
both,query,3.7296
both,query,2.8233
both,query,3.9117
both,query,5.0591
both,query,4.2434
both,query,3.0290
both,query,3.3129
both,query,4.0766
both,query,1.3990
both,query,2.4506
both,query,2.3291
both,query,6.6782
both,query,4.4458
both,query,4.1010
both,query,4.9523
both,query,5.7604
both,query,3.8914
both,query,4.7358
both,query,2.3953
both,query,3.4701
both,query,4.3344
both,query,6.7848
both,query,3.6995
both,query,3.3564
both,query,3.5332
both,query,4.6305
both,query,9.7073
both,query,3.8140
both,query,4.5507
both,query,3.4866
both,query,7.9924
both,query,7.8560
both,query,11.3993
both,query,8.1926
both,query,4.9731
both,query,3.8674
both,query,3.2318
both,query,6.5531
both,query,3.9565
both,query,1.8327
both,query,4.0951
both,query,5.2739
both,query,5.3616
both,query,4.5652
both,query,3.4122
both,query,4.5299
both,query,3.0735
both,query,2.4538
both,query,6.1822
both,query,1.7835
both,query,5.5317
both,query,5.7016
both,query,1.3240
both,query,11.1442
both,query,9.0304
both,query,4.9802
both,query,4.8952
both,query,4.4474
both,query,4.1316
both,query,4.6601
both,query,7.8164
both,query,3.9996
both,query,1.9270
both,query,4.3391
both,query,4.8288
both,query,3.6302
both,query,2.6801
both,query,5.1401
both,query,8.5097
both,query,8.8308
both,query,2.3703
both,query,8.8162
both,query,3.6714
both,query,4.0888
both,query,2.7505
both,query,5.0674
both,query,3.1002
both,query,3.8198
both,query,2.3066
both,query,5.7049
both,query,4.2769
both,query,2.9842
both,query,5.5644
both,query,4.1262
both,query,5.8200
both,query,4.0678
both,query,1.6661
both,query,3.7774
both,query,4.4315
both,query,4.1865
both,query,8.4651
both,query,4.1566
both,query,2.3866
both,query,43.9234
both,query,2.9291
both,query,3.9150
both,query,3.1745
both,query,3.1753
both,query,2.5021
both,query,7.5094
both,query,6.0649
both,query,1.9860
both,query,6.5138
both,query,2.5983
both,transaction,68.1660
both,transaction,68.5898
both,transaction,62.3346
both,transaction,41.4359
both,transaction,36.1631
both,transaction,44.8662
both,transaction,31.1951
both,transaction,20.6905
both,transaction,40.7227
both,transaction,51.0855
both,transaction,34.8243
both,transaction,36.1527
both,transaction,26.3099
both,transaction,39.3411
both,transaction,32.1847
both,transaction,30.4574
both,transaction,27.7579
both,transaction,34.4768
both,transaction,35.9312
both,transaction,44.8700
both,transaction,30.0589
both,transaction,42.4761
both,transaction,55.1442
both,transaction,31.9443
both,transaction,52.7858
both,transaction,29.5859
both,transaction,30.6808
both,transaction,26.4176
both,transaction,19.5858
both,transaction,43.8407
both,transaction,48.0063
both,transaction,41.7224
both,transaction,33.2255
both,transaction,44.4634
both,transaction,46.0781
both,transaction,43.2375
both,transaction,33.7188
both,transaction,23.9877
both,transaction,22.3395
both,transaction,30.1832
both,transaction,51.3154
both,transaction,31.8947
both,transaction,30.7661
both,transaction,33.1768
both,transaction,35.0774
both,transaction,35.5967
both,transaction,38.6041
both,transaction,46.0538
both,transaction,44.9064
both,transaction,42.4249
both,transaction,24.7726
both,transaction,26.1575
both,transaction,32.1938
both,transaction,28.2543
both,transaction,38.2815
both,transaction,36.4481
both,transaction,21.2715
both,transaction,27.5483
both,transaction,44.2729
both,transaction,34.3963
both,transaction,19.5136
both,transaction,27.7904
both,transaction,31.3730
both,transaction,37.2009
both,transaction,49.9467
both,transaction,56.6752
both,transaction,36.7384
both,transaction,28.3701
both,transaction,35.6043
both,transaction,42.4541
both,transaction,34.9556
both,transaction,34.9286
both,transaction,22.8668
both,transaction,31.1835
both,transaction,37.2688
both,transaction,39.3080
both,transaction,39.3398
both,transaction,18.7562
both,transaction,29.3890
both,transaction,38.2212
both,transaction,40.2165
both,transaction,31.9578
both,transaction,49.1652
both,transaction,40.9137
both,transaction,41.9842
both,transaction,38.0669
both,transaction,36.0567
both,transaction,32.2837
both,transaction,82.9874
both,transaction,66.1559
both,transaction,34.7974
both,transaction,26.0022
both,transaction,36.1369
both,transaction,29.3663
both,transaction,44.2010
both,transaction,33.7973
both,transaction,27.6272
both,transaction,32.0026
both,transaction,28.9019
both,transaction,26.1271
both,transaction,95.6565
both,transaction,38.3707
both,transaction,54.4318
both,transaction,45.4252
both,transaction,37.3745
both,transaction,35.6347
both,transaction,13.0401
both,transaction,24.8083
both,transaction,33.9738
both,transaction,24.4021
both,transaction,25.3704
both,transaction,51.8923
both,transaction,43.7403
both,transaction,33.9517
both,transaction,35.3499
both,transaction,28.2668
both,transaction,36.8979
both,transaction,20.6296
both,transaction,29.9112
both,transaction,36.2734
both,transaction,32.0898
both,transaction,28.9580
both,transaction,42.5252
both,transaction,39.5467
both,transaction,45.7034
both,transaction,29.5148
both,transaction,22.9691
both,transaction,23.0215
both,transaction,34.5480
both,transaction,22.7084
both,transaction,50.5006
both,transaction,41.6972
both,transaction,38.5104
both,transaction,46.0705
both,transaction,43.1060
both,transaction,51.6452
both,transaction,32.0967
both,transaction,21.8851
both,transaction,36.3915
both,transaction,36.5036
both,transaction,35.1636
both,transaction,35.6869
both,transaction,41.0054
both,transaction,41.5182
both,transaction,35.0613
both,transaction,29.4333
both,transaction,40.9605
both,transaction,35.0240
both,transaction,46.6468
both,transaction,38.6475
both,transaction,46.0887
both,transaction,37.5941
both,transaction,25.5875
both,transaction,44.0112
both,transaction,29.0875
both,transaction,36.7024
both,transaction,38.3069
both,transaction,37.9293
both,transaction,36.8559
both,transaction,45.4405
both,transaction,38.5184
both,transaction,43.0358
both,transaction,44.1677
both,transaction,29.7244
both,transaction,43.9843
both,transaction,42.2294
both,transaction,45.5194
both,transaction,30.0214
both,transaction,35.4115
both,transaction,43.4339
both,transaction,40.0770
both,transaction,46.3855
both,transaction,46.3696
both,transaction,37.4528
both,transaction,52.2793
both,transaction,33.5088
both,transaction,29.6785
both,transaction,32.6460
both,transaction,22.8626
both,transaction,32.0194
both,transaction,38.4340
both,transaction,31.0292
both,transaction,34.5053
both,transaction,38.6541
both,transaction,32.2252
both,transaction,39.2896
both,transaction,25.1064
both,transaction,36.0478
both,transaction,19.8135
both,transaction,28.8150
both,transaction,53.8909
both,transaction,32.5301
both,transaction,26.9094
both,transaction,22.7168
both,transaction,24.9992
both,transaction,39.8044
both,transaction,40.0448
both,transaction,35.3945
both,transaction,18.1496
both,transaction,38.4740
both,transaction,87.5601
both,transaction,20.8748
both,transaction,38.4516
both,transaction,31.4126
both,transaction,38.4886
both,transaction,39.2925
both,transaction,30.6797
both,transaction,26.6417
both,transaction,40.1109
both,transaction,33.2635
both,transaction,32.1553
both,transaction,33.9686
both,transaction,41.3453
both,transaction,20.1120
both,transaction,35.1382
both,transaction,19.4546
both,transaction,40.0668
both,transaction,31.7475
both,transaction,41.2617
both,transaction,30.5012
both,transaction,37.1030
both,transaction,41.0795
both,transaction,43.6272
both,transaction,43.7726
both,transaction,49.1374
both,transaction,48.5791
both,transaction,28.3469
both,transaction,37.0874
both,transaction,32.3408
both,transaction,60.5779
both,transaction,40.7245
both,transaction,35.7302
both,transaction,24.2694
both,transaction,27.9572
both,transaction,32.0280
both,transaction,56.4862
both,transaction,48.6349
both,transaction,30.2710
both,transaction,36.7031
both,transaction,30.6952
both,transaction,27.5883
both,transaction,50.9494
both,transaction,41.5892
both,transaction,43.2625
both,transaction,47.5711
both,transaction,57.3437
both,transaction,38.0729
both,transaction,20.9077
both,transaction,43.5025
both,transaction,34.1466
both,transaction,46.1717
both,transaction,39.5038
both,transaction,38.6409
both,transaction,39.3330
both,transaction,39.1974
both,transaction,44.9970
both,transaction,40.5216
both,transaction,42.7860
both,transaction,44.2116
both,transaction,53.4888
both,transaction,45.5674
both,transaction,21.9230
both,transaction,27.9434
both,transaction,42.1447
both,transaction,23.0820
both,transaction,29.6072
both,transaction,36.6734
both,transaction,53.3362
both,transaction,19.6265
both,transaction,16.5164
both,transaction,47.9908
both,transaction,38.0497
both,transaction,40.8077
both,transaction,36.0936
both,transaction,40.8081
both,transaction,32.1105
both,transaction,39.6292
both,transaction,31.7282
both,transaction,40.3951
both,transaction,31.8700
both,transaction,31.4906
both,transaction,33.8489
both,transaction,34.6397
both,transaction,30.2337
both,transaction,32.6154
both,transaction,21.1147
both,transaction,24.4915
both,transaction,38.6347
both,transaction,41.3474
both,transaction,60.9988
both,transaction,100.4300
both,transaction,35.0443
both,transaction,46.0504
both,transaction,25.2161
both,transaction,34.6926
both,transaction,30.5908
both,transaction,28.6638
both,transaction,21.8359
both,transaction,28.5372
both,transaction,24.5545
both,transaction,103.7168
both,transaction,39.3195
both,transaction,35.1329
both,transaction,25.7209
both,transaction,34.7806
both,transaction,34.5071
both,transaction,36.0575
both,transaction,41.5988
both,transaction,37.0004
both,transaction,30.6857
both,transaction,49.6198
both,transaction,43.8123
both,transaction,44.9251
both,transaction,33.5060
both,transaction,32.8665
both,transaction,45.8703
both,transaction,37.1230
both,transaction,32.2252
both,transaction,38.1102
both,transaction,50.1715
both,transaction,36.9834
both,transaction,61.9674
both,transaction,55.1738
both,transaction,40.0223
both,transaction,34.2969
both,transaction,42.5547
both,transaction,37.5227
both,transaction,65.4631
both,transaction,34.6257
both,transaction,34.5876
both,transaction,43.8168
both,transaction,33.0775
both,transaction,29.3119
both,transaction,14.1637
both,transaction,25.2967
both,transaction,43.1143
both,transaction,58.3488
both,transaction,40.1215
both,transaction,34.7151
both,transaction,38.2957
both,transaction,21.1392
both,transaction,29.0928
both,transaction,48.4305
both,transaction,41.6720
both,transaction,47.7085
both,transaction,32.9569
both,transaction,47.3144
both,transaction,35.3509
both,transaction,35.3689
both,transaction,39.1620
both,transaction,30.3396
both,transaction,31.2934
both,transaction,42.4296
both,transaction,41.9557
both,transaction,41.1040
both,transaction,42.2237
both,transaction,34.3784
both,transaction,46.4126
both,transaction,50.7108
both,transaction,41.0337
both,transaction,52.8489
both,transaction,34.4337
both,transaction,51.2306
both,transaction,46.0703
both,transaction,38.2517
both,transaction,47.4602
both,transaction,38.0134
both,transaction,40.1086
both,transaction,37.2983
both,transaction,34.5087
both,transaction,34.3952
both,transaction,30.6732
both,transaction,34.5032
both,transaction,32.7902
both,transaction,27.5305
both,transaction,31.2403
both,transaction,39.4533
both,transaction,43.9954
both,transaction,23.3400
both,transaction,41.4601
both,transaction,34.6560
both,transaction,38.4384
both,transaction,75.4348
both,transaction,31.6236
both,transaction,6.2637
both,transaction,7.1425
both,transaction,16.9035
both,transaction,18.3930
both,transaction,18.8696
both,transaction,16.1644
both,transaction,24.8811
both,transaction,28.4691
both,transaction,39.0153
both,transaction,37.6929
both,transaction,46.1122
both,transaction,33.0106
both,transaction,34.0157
both,transaction,45.5861
both,transaction,23.1329
both,transaction,15.0422
both,transaction,102.1981
both,transaction,58.9698
both,transaction,33.1219
both,transaction,33.0157
both,transaction,36.4098
both,transaction,33.9276
both,transaction,31.9350
both,transaction,30.0349
both,transaction,44.5057
both,transaction,22.5681
both,transaction,31.9872
both,transaction,24.1516
both,transaction,32.2452
both,transaction,31.9527
both,transaction,38.1682
both,transaction,36.6186
both,transaction,44.5799
both,transaction,25.2232
both,transaction,28.0223
both,transaction,36.2698
both,transaction,44.0371
both,transaction,20.1702
both,transaction,40.8953
both,transaction,32.5284
both,transaction,45.1929
both,transaction,34.1706
both,transaction,49.3543
both,transaction,21.7773
both,transaction,31.8774
both,transaction,42.2211
both,transaction,37.7533
both,transaction,29.2837
both,transaction,42.6391
both,transaction,55.2282
both,transaction,44.5036
both,transaction,47.2533
both,transaction,44.2220
both,transaction,35.2971
both,transaction,36.4894
both,transaction,34.5233
both,transaction,48.0874
both,transaction,42.5007
both,transaction,33.7838
both,transaction,33.9294
both,transaction,35.1877
both,transaction,45.9422
both,transaction,45.7795
both,transaction,42.6692
both,transaction,41.7856
both,transaction,34.8961
both,transaction,31.5677
both,transaction,40.0942
both,transaction,29.4380
both,transaction,38.3072
both,transaction,30.3909
both,transaction,40.1503
both,transaction,41.9881
both,transaction,42.0155
both,transaction,39.3767
both,transaction,40.8352
both,transaction,49.8475
both,transaction,42.8307
both,transaction,43.8498
both,transaction,37.7279
both,transaction,42.4503
both,transaction,32.3005
both,transaction,33.6151
both,transaction,45.4753
both,transaction,46.3803
both,transaction,35.2804
both,transaction,29.9332
both,transaction,35.1522
both,transaction,40.7081
both,transaction,52.3442
both,transaction,30.5226
both,transaction,36.6132
both,transaction,33.4485
both,transaction,24.4622
both,transaction,29.7954
both,transaction,39.2522
both,transaction,41.5533
both,transaction,41.3857
both,transaction,37.9830
both,transaction,35.5178
both,transaction,35.4284
both,transaction,24.0654
both,transaction,22.1749
both,transaction,59.8186
both,transaction,47.4240
both,transaction,19.6742
both,transaction,29.1570
both,transaction,30.5104
both,transaction,34.5337
both,transaction,49.9340
both,transaction,53.1117
both,transaction,23.8467
both,transaction,33.7977
both,transaction,19.3965
both,transaction,24.8782
both,transaction,14.3788
both,transaction,137.4682
both,transaction,59.5115
both,transaction,42.4333
both,transaction,29.0255
both,transaction,37.7141
both,transaction,29.7981
both,transaction,38.2490
both,transaction,37.6414
both,transaction,35.3800
both,transaction,22.5337
both,transaction,37.0251
both,transaction,41.1125
both,transaction,32.1177
both,transaction,35.5860
both,transaction,44.9971
both,transaction,30.6195
both,transaction,36.6121
both,transaction,35.3970
both,transaction,52.0102
both,transaction,39.8735
both,transaction,39.9261
both,transaction,37.0545
both,transaction,25.3189
both,transaction,24.6467
both,transaction,40.0032
both,transaction,40.7151
both,transaction,49.0673
both,transaction,52.8355
both,transaction,26.0503
both,transaction,40.3604
both,transaction,27.5350
both,transaction,24.0298
both,transaction,40.6408
both,transaction,39.0445
both,transaction,45.1801
both,transaction,41.5964
both,transaction,24.6742
both,transaction,24.8889
both,transaction,31.9107
both,transaction,36.8589
both,transaction,40.3467
both,transaction,40.1138
both,transaction,25.3563
both,transaction,27.4089
both,transaction,34.1276
both,transaction,32.4091
both,transaction,42.7950
both,transaction,35.7313
both,transaction,43.1185
both,transaction,39.0071
both,transaction,30.8665
both,transaction,38.7853
both,transaction,40.9973
both,transaction,33.0709
both,transaction,38.5595
both,transaction,35.8864
both,transaction,28.3949
both,transaction,48.4667
both,transaction,39.4803
both,transaction,47.0051
both,transaction,42.2168
both,transaction,52.6745
both,transaction,39.6476
both,transaction,36.3405
both,transaction,29.3430
both,transaction,37.2479
both,transaction,32.4564
both,transaction,41.9934
both,transaction,47.2532
both,transaction,29.7340
both,transaction,32.3842
both,transaction,37.1993
both,transaction,30.7899
both,transaction,38.5354
both,transaction,36.1288
both,transaction,42.4474
both,transaction,32.7729
both,transaction,42.4132
both,transaction,38.3184
both,transaction,37.6022
both,transaction,36.4070
both,transaction,44.6568
both,transaction,31.9685
both,transaction,38.7049
both,transaction,34.4328
both,transaction,34.6305
both,transaction,49.6894
both,transaction,21.9504
both,transaction,59.1022
both,transaction,73.7988
both,transaction,35.0020
both,transaction,30.6959
both,transaction,27.0771
both,transaction,21.2489
both,transaction,29.1427
both,transaction,35.5068
both,transaction,35.7026
both,transaction,29.1641
both,transaction,15.5080
both,transaction,11.2762
both,transaction,95.6942
both,transaction,38.3533
both,transaction,32.2193
both,transaction,22.9991
both,transaction,28.6309
both,transaction,39.3821
both,transaction,25.1292
both,transaction,23.0928
both,transaction,45.7222
both,transaction,38.6793
both,transaction,53.9190
both,transaction,40.4293
both,transaction,41.9918
both,transaction,31.7619
both,transaction,30.8331
both,transaction,31.2291
both,transaction,57.1895
both,transaction,30.0983
both,transaction,36.3031
both,transaction,40.8274
both,transaction,48.6052
both,transaction,44.6926
both,transaction,48.1249
both,transaction,40.1157
both,transaction,42.0541
both,transaction,26.2263
both,transaction,21.6661
both,transaction,47.4455
both,transaction,28.7352
both,transaction,36.0745
both,transaction,35.8713
both,transaction,58.9154
both,transaction,46.1080
both,transaction,44.0731
both,transaction,45.2915
both,transaction,41.8627
both,transaction,47.3460
both,transaction,25.9185
both,transaction,43.1552
both,transaction,34.8450
both,transaction,30.9396
both,transaction,35.2490
both,transaction,25.5377
both,transaction,22.7080
both,transaction,24.8798
both,transaction,33.3019
both,transaction,32.0828
both,transaction,29.4915
both,transaction,50.8056
both,transaction,28.0366
both,transaction,39.3427
both,transaction,41.4722
both,transaction,25.8235
both,transaction,28.4662
both,transaction,30.6990
both,transaction,31.1540
both,transaction,32.6192
both,transaction,34.0596
both,transaction,28.1965
both,transaction,19.9654
both,transaction,34.1588
both,transaction,34.0684
both,transaction,52.0357
both,transaction,59.5310
both,transaction,61.6679
both,transaction,50.5956
both,transaction,21.7391
both,transaction,34.3356
both,transaction,42.2220
both,transaction,44.2457
both,transaction,54.3074
both,transaction,31.4243
both,transaction,31.3725
both,transaction,42.4989
both,transaction,38.5063
both,transaction,33.9375
both,transaction,36.6690
both,transaction,36.6608
both,transaction,37.2373
both,transaction,31.2681
both,transaction,23.2425
both,transaction,29.5610
both,transaction,43.0035
both,transaction,29.5619
both,transaction,31.9092
both,transaction,36.7115
both,transaction,43.0623
both,transaction,37.1295
both,transaction,33.6710
both,transaction,45.0829
both,transaction,44.0277
both,transaction,21.5603
both,transaction,22.2360
both,transaction,21.3890
both,transaction,31.4770
both,transaction,51.2746
both,transaction,38.4787
both,transaction,27.3055
both,transaction,20.1153
both,transaction,36.6364
both,transaction,136.3253
both,transaction,59.3687
both,transaction,42.6160
both,transaction,32.5130
both,transaction,25.8630
both,transaction,28.5706
both,transaction,22.2652
both,transaction,25.8335
both,transaction,28.4199
both,transaction,39.0009
both,transaction,42.7650
both,transaction,34.4186
both,transaction,27.3486
both,transaction,39.6022
both,transaction,33.3472
both,transaction,43.5929
both,transaction,26.4975
both,transaction,41.6683
both,transaction,37.8026
both,transaction,42.4525
both,transaction,37.7080
both,transaction,37.7301
both,transaction,57.0186
both,transaction,33.1115
both,transaction,22.4244
both,transaction,48.1597
both,transaction,31.9148
both,transaction,39.0809
both,transaction,45.0856
both,transaction,53.5861
both,transaction,47.9986
both,transaction,37.4345
both,transaction,53.2287
both,transaction,39.7483
both,transaction,32.7404
both,transaction,38.4765
both,transaction,33.2497
both,transaction,34.1752
both,transaction,47.2301
both,transaction,38.9769
both,transaction,35.3531
both,transaction,20.9634
both,transaction,21.6377
both,transaction,19.2488
both,transaction,26.9017
both,transaction,42.0468
both,transaction,41.6911
both,transaction,44.6768
both,transaction,27.7580
both,transaction,36.4770
both,transaction,21.3745
both,transaction,27.0056
both,transaction,30.2167
both,transaction,44.0682
both,transaction,37.6875
both,transaction,36.1131
both,transaction,43.5324
both,transaction,45.0437
both,transaction,31.8259
both,transaction,19.8335
both,transaction,46.8010
both,transaction,39.4489
both,transaction,52.4475
both,transaction,51.3039
both,transaction,36.8198
both,transaction,34.4006
both,transaction,46.2686
both,transaction,44.8684
both,transaction,42.2265
both,transaction,39.8184
both,transaction,41.7461
both,transaction,35.2788
both,transaction,39.1132
both,transaction,36.8119
both,transaction,41.1944
both,transaction,38.2699
both,transaction,40.9297
both,transaction,28.0354
both,transaction,48.0171
both,transaction,38.4965
both,transaction,41.7729
both,transaction,34.5146
both,transaction,29.6502
both,transaction,38.0130
both,transaction,72.6557
both,transaction,69.8609
both,transaction,33.9964
both,transaction,20.1576
both,transaction,17.6805
both,transaction,22.2999
both,transaction,52.7375
both,transaction,29.3736
both,transaction,67.6839
both,transaction,33.0476
both,transaction,38.5381
both,transaction,27.4474
both,transaction,23.3251
both,transaction,15.1489
both,transaction,5.9476
both,transaction,6.4161
both,transaction,108.3825
both,transaction,36.8551
both,transaction,21.1226
both,transaction,39.1230
both,transaction,41.6356
both,transaction,35.1777
both,transaction,40.7978
both,transaction,31.5228
both,transaction,25.1835
both,transaction,34.0128
both,transaction,37.5752
both,transaction,35.1413
both,transaction,46.5451
both,transaction,32.8919
both,transaction,32.9078
both,transaction,40.2162
both,transaction,47.3955
both,transaction,35.5112
both,transaction,35.2605
both,transaction,32.2630
both,transaction,30.9936
both,transaction,35.8543
both,transaction,39.4369
both,transaction,46.9945
both,transaction,24.0147
both,transaction,49.8985
both,transaction,42.1104
both,transaction,44.5661
both,transaction,47.6371
both,transaction,43.9507
both,transaction,54.2950
both,transaction,20.2231
both,transaction,34.6823
both,transaction,55.7037
both,transaction,41.2275
both,transaction,36.6784
both,transaction,37.9245
both,transaction,26.5774
both,transaction,41.6795
both,transaction,45.1001
both,transaction,43.9997
both,transaction,29.4851
both,transaction,41.6687
both,transaction,30.0916
both,transaction,32.0669
both,transaction,42.1384
both,transaction,37.4621
both,transaction,43.1370
both,transaction,44.1533
both,transaction,34.7378
both,transaction,32.4801
both,transaction,31.0110
both,transaction,22.3627
both,transaction,38.6589
both,transaction,38.1838
both,transaction,46.9151
both,transaction,29.1969
both,transaction,43.2576
both,transaction,40.0012
both,transaction,52.8072
both,transaction,27.1965
both,transaction,26.3955
both,transaction,42.4918
both,transaction,40.7043
both,transaction,41.7541
both,transaction,43.1788
both,transaction,29.5553
both,transaction,45.2987
both,transaction,43.6680
both,transaction,40.4106
both,transaction,42.2972
both,transaction,32.4659
both,transaction,27.9240
both,transaction,32.0747
both,transaction,31.6152
both,transaction,32.8713
both,transaction,30.8313
both,transaction,34.0906
both,transaction,22.6679
both,transaction,39.6300
both,transaction,41.7224
both,transaction,31.2419
both,transaction,41.1084
both,transaction,31.5769
both,transaction,38.5586
both,transaction,47.0473
both,transaction,53.1025
both,transaction,62.1341
both,transaction,25.6958
both,transaction,19.3629
both,transaction,36.0265
both,transaction,27.2410
both,transaction,36.8977
both,transaction,31.2208
both,transaction,26.7803
both,transaction,24.9761
both,transaction,38.5160
both,transaction,21.4401
both,transaction,22.0281
both,transaction,23.7790
both,transaction,118.9290
both,transaction,31.7625
both,transaction,32.2453
both,transaction,41.8071
both,transaction,42.8998
both,transaction,33.4842
