phase,measure,ms
both,query,2.6700
both,query,4.2324
both,query,2.5239
both,query,4.1473
both,query,3.6094
both,query,2.6128
both,query,3.2251
both,query,5.8753
both,query,4.7173
both,query,3.4092
both,query,3.3407
both,query,13.3026
both,query,4.7746
both,query,3.5543
both,query,3.2860
both,query,2.8261
both,query,4.3280
both,query,3.4229
both,query,4.2298
both,query,6.6252
both,query,2.9029
both,query,1.2790
both,query,4.6596
both,query,1.6117
both,query,11.5710
both,query,4.0343
both,query,8.6076
both,query,12.1671
both,query,4.0959
both,query,5.4142
both,query,3.9287
both,query,2.5219
both,query,4.1350
both,query,3.3067
both,query,6.1952
both,query,2.8030
both,query,5.9332
both,query,2.0876
both,query,9.7729
both,query,5.6145
both,query,4.2367
both,query,4.6518
both,query,2.6922
both,query,10.6833
both,query,5.1233
both,query,3.5875
both,query,3.6118
both,query,4.9778
both,query,3.0964
both,query,6.4304
both,query,4.3883
both,query,3.5844
both,query,2.4759
both,query,4.8760
both,query,2.4351
both,query,5.7185
both,query,3.1569
both,query,3.1154
both,query,3.1284
both,query,2.5167
both,query,2.6249
both,query,9.0738
both,query,6.9360
both,query,3.8186
both,query,3.3923
both,query,3.2709
both,query,4.5812
both,query,4.3075
both,query,7.0749
both,query,7.9859
both,query,5.4172
both,query,4.3603
both,query,3.0563
both,query,12.2987
both,query,3.8433
both,query,6.0651
both,query,2.5678
both,query,3.7537
both,query,9.6717
both,query,5.2871
both,query,3.0617
both,query,3.6076
both,query,6.7858
both,query,5.7770
both,query,3.1535
both,query,3.7393
both,query,6.7856
both,query,10.1184
both,query,6.4368
both,query,1.7934
both,query,1.8257
both,query,1.4220
both,query,3.4979
both,query,3.5657
both,query,1.3822
both,query,8.3651
both,query,6.3425
both,query,3.0224
both,query,8.5021
both,query,3.5835
both,query,4.7347
both,query,6.1973
both,query,5.1419
both,query,4.3456
both,query,4.3737
both,query,7.2937
both,query,3.9199
both,query,3.2650
both,query,4.4232
both,query,3.2911
both,query,4.1465
both,query,2.2976
both,query,2.6872
both,query,16.0990
both,query,3.0266
both,query,5.2402
both,query,3.1970
both,query,4.7934
both,query,6.5098
both,query,5.5870
both,query,5.1458
both,query,4.5337
both,query,5.9392
both,query,5.5875
both,query,3.5315
both,query,7.2701
both,query,1.7014
both,query,6.8557
both,query,3.7854
both,query,2.7501
both,query,5.6589
both,query,6.4252
both,query,3.2312
both,query,8.5357
both,query,6.1561
both,query,5.9182
both,query,4.6993
both,query,6.5471
both,query,1.6769
both,query,4.4186
both,query,2.7737
both,query,3.6040
both,query,7.4205
both,query,6.0497
both,query,1.4506
both,query,3.2524
both,query,1.7715
both,query,8.4807
both,query,3.5499
both,query,6.3343
both,query,11.8266
both,query,5.5919
both,query,6.0680
both,query,4.0989
both,query,3.1084
both,query,4.9170
both,query,5.1007
both,query,5.3041
both,query,2.1920
both,query,5.0733
both,query,3.1392
both,query,11.7839
both,query,4.6399
both,query,3.7472
both,query,5.6531
both,query,5.3447
both,query,3.3323
both,query,4.2208
both,query,4.1915
both,query,5.5222
both,query,1.8519
both,query,5.7270
both,query,3.9811
both,query,4.8097
both,query,15.6495
both,query,5.1353
both,query,10.3775
both,query,3.1287
both,query,1.4686
both,query,3.2908
both,query,3.6393
both,query,3.7875
both,query,4.5828
both,query,3.0333
both,query,3.1201
both,query,6.9149
both,query,4.5108
both,query,3.1837
both,query,5.1673
both,query,6.4351
both,query,7.6310
both,query,2.5460
both,query,5.7038
both,query,3.3734
both,query,2.4524
both,query,3.4825
both,query,2.1340
both,query,3.1438
both,query,3.3790
both,query,2.5692
both,query,7.2654
both,query,4.3483
both,query,6.0350
both,query,2.8990
both,query,4.4983
both,query,3.5091
both,query,3.5171
both,query,4.2451
both,query,4.0919
both,query,4.4671
both,query,3.4059
both,query,3.1455
both,query,2.9649
both,query,5.3079
both,query,5.2737
both,query,3.5081
both,query,7.2280
both,query,4.7196
both,query,5.8519
both,query,5.7566
both,query,2.1673
both,query,6.8855
both,query,3.5154
both,query,3.9421
both,query,7.0513
both,query,2.9646
both,query,4.7933
both,query,6.5275
both,query,3.9779
both,query,2.2388
both,query,4.9467
both,query,5.0080
both,query,5.4441
both,query,8.5124
both,query,3.5806
both,query,2.8998
both,query,4.1409
both,query,4.5225
both,query,10.3329
both,query,7.1421
both,query,3.9952
both,query,2.3175
both,query,4.4125
both,query,3.9548
both,query,6.3199
both,query,7.5123
both,query,5.0695
both,query,15.3728
both,query,5.1589
both,query,3.0805
both,query,4.7775
both,query,11.6478
both,query,5.1460
both,query,2.4663
both,query,3.4167
both,query,5.6513
both,query,5.0144
both,query,3.5642
both,query,3.8964
both,query,2.0212
both,query,7.2508
both,query,3.2504
both,query,3.0653
both,query,1.5517
both,query,4.4072
both,query,3.9100
both,query,3.5877
both,query,5.1099
both,query,2.5854
both,query,3.1388
both,query,5.0471
both,query,5.6764
both,query,3.6496
both,query,3.1890
both,query,3.3661
both,query,3.2302
both,query,5.4139
both,query,4.8929
both,query,4.2458
both,query,6.5758
both,query,2.3995
both,query,2.5420
both,query,5.8678
both,query,6.8893
both,query,2.9855
both,query,5.5421
both,query,3.9686
both,query,5.8334
both,query,5.7600
both,query,3.4626
both,query,5.3993
both,query,4.4803
both,query,2.3583
both,query,2.0383
both,query,7.9447
both,query,5.2412
both,query,3.0221
both,query,7.2205
both,query,4.5968
both,query,4.5664
both,query,5.1629
both,query,3.9288
both,query,4.4938
both,query,3.8649
both,query,2.9215
both,query,3.2823
both,query,2.3944
both,query,6.1115
both,query,3.6278
both,query,13.1119
both,query,5.6045
both,query,3.3353
both,query,2.8635
both,query,5.8339
both,query,2.9651
both,query,3.8703
both,query,4.3583
both,query,1.8455
both,query,4.7813
both,query,6.7686
both,query,3.6253
both,query,4.8588
both,query,4.3580
both,query,2.6610
both,query,3.9085
both,query,3.5088
both,query,5.8024
both,query,4.7182
both,query,9.6403
both,query,4.3388
both,query,5.3465
both,query,2.7798
both,query,8.1464
both,query,3.0336
both,query,2.7014
both,query,4.7014
both,query,3.9266
both,query,3.0601
both,query,5.4111
both,query,4.7205
both,query,4.9940
both,query,3.4955
both,query,4.6900
both,query,6.0029
both,query,2.6242
both,query,3.4375
both,query,1.7829
both,query,4.8047
both,query,3.8632
both,query,2.8476
both,query,4.0050
both,query,2.1277
both,query,3.5331
both,query,4.0349
both,query,5.4623
both,query,6.1011
both,query,3.2278
both,query,2.6972
both,query,5.6960
both,query,4.6241
both,query,7.0681
both,query,2.7317
both,query,6.5506
both,query,3.1011
both,query,4.7774
both,query,9.0020
both,query,4.6874
both,query,4.9684
both,query,5.3177
both,query,2.8656
both,query,2.4582
both,query,5.0118
both,query,3.8846
both,query,3.5832
both,query,3.5803
both,query,7.4419
both,query,3.6538
both,query,6.8072
both,query,4.3970
both,query,3.1897
both,query,3.4516
both,query,5.4037
both,query,6.9138
both,query,4.3768
both,query,6.0226
both,query,3.1650
both,query,6.1895
both,query,6.6512
both,query,6.0499
both,query,2.0315
both,query,2.6031
both,query,8.2650
both,query,4.1453
both,query,3.8575
both,query,3.1027
both,query,5.0845
both,query,3.8582
both,query,4.7569
both,query,4.7877
both,query,3.3911
both,query,2.8623
both,query,4.6597
both,query,5.1084
both,query,4.9345
both,query,4.6644
both,query,4.8991
both,query,3.1176
both,query,2.5750
both,query,4.0410
both,query,5.8600
both,query,6.9992
both,query,4.8835
both,query,5.1454
both,query,3.1784
both,query,4.0072
both,query,4.9738
both,query,2.0342
both,query,4.3520
both,query,4.0384
both,query,8.6918
both,query,7.5138
both,query,3.1608
both,query,3.0993
both,query,2.9761
both,query,5.8932
both,query,6.0102
both,query,6.7502
both,query,2.1369
both,query,7.0942
both,query,7.3010
both,query,8.6492
both,query,2.8160
both,query,4.1250
both,query,4.4899
both,query,4.5509
both,query,2.4360
both,query,6.8753
both,query,3.7971
both,query,4.0777
both,query,4.7258
both,query,5.1588
both,query,3.0376
both,query,5.6351
both,query,4.4786
both,query,2.7270
both,query,1.5660
both,query,1.3840
both,transaction,15.3156
both,transaction,42.7130
both,transaction,36.6955
both,transaction,43.5682
both,transaction,40.0334
both,transaction,51.3320
both,transaction,37.6927
both,transaction,41.4585
both,transaction,25.2928
both,transaction,44.9786
both,transaction,44.9966
both,transaction,26.6986
both,transaction,32.1899
both,transaction,30.8378
both,transaction,19.8423
both,transaction,43.9268
both,transaction,36.3205
both,transaction,42.2991
both,transaction,32.0663
both,transaction,32.4844
both,transaction,48.1283
both,transaction,53.6030
both,transaction,36.4665
both,transaction,43.0458
both,transaction,29.6946
both,transaction,41.1056
both,transaction,26.2371
both,transaction,44.7898
both,transaction,37.5515
both,transaction,29.6845
both,transaction,35.3758
both,transaction,32.3283
both,transaction,28.0138
both,transaction,33.8427
both,transaction,28.9466
both,transaction,35.7283
both,transaction,39.7898
both,transaction,37.7555
both,transaction,33.0066
both,transaction,38.1646
both,transaction,34.7080
both,transaction,26.1906
both,transaction,34.7457
both,transaction,40.6099
both,transaction,57.5942
both,transaction,58.5132
both,transaction,52.8647
both,transaction,41.8547
both,transaction,23.7088
both,transaction,33.3510
both,transaction,27.1374
both,transaction,21.8647
both,transaction,42.1834
both,transaction,28.7207
both,transaction,38.3287
both,transaction,38.0544
both,transaction,38.2767
both,transaction,19.0104
both,transaction,33.5003
both,transaction,33.7353
both,transaction,36.2714
both,transaction,44.4572
both,transaction,62.8136
both,transaction,34.8058
both,transaction,44.1098
both,transaction,23.3698
both,transaction,32.0512
both,transaction,33.0973
both,transaction,32.6164
both,transaction,45.0268
both,transaction,48.1394
both,transaction,36.9294
both,transaction,88.4491
both,transaction,36.1217
both,transaction,28.3889
both,transaction,21.5470
both,transaction,32.6851
both,transaction,38.7165
both,transaction,52.4492
both,transaction,49.5911
both,transaction,39.9217
both,transaction,41.3319
both,transaction,40.1766
both,transaction,28.7256
both,transaction,30.1241
both,transaction,18.9502
both,transaction,36.3260
both,transaction,20.2826
both,transaction,30.7023
both,transaction,23.0496
both,transaction,19.2257
both,transaction,24.2779
both,transaction,40.5333
both,transaction,39.1744
both,transaction,34.3732
both,transaction,27.3058
both,transaction,28.1205
both,transaction,26.9185
both,transaction,35.0058
both,transaction,19.5389
both,transaction,51.8047
both,transaction,57.0032
both,transaction,29.3562
both,transaction,28.4542
both,transaction,41.0935
both,transaction,33.5484
both,transaction,20.8436
both,transaction,15.3401
both,transaction,35.0086
both,transaction,30.7790
both,transaction,33.3682
both,transaction,45.5447
both,transaction,47.3584
both,transaction,35.2989
both,transaction,34.2770
both,transaction,20.1612
both,transaction,39.2123
both,transaction,42.2563
both,transaction,40.7529
both,transaction,39.5330
both,transaction,37.2363
both,transaction,39.5154
both,transaction,37.8489
both,transaction,43.4414
both,transaction,23.9248
both,transaction,33.5003
both,transaction,45.4200
both,transaction,43.0618
both,transaction,27.9027
both,transaction,36.9838
both,transaction,28.8448
both,transaction,39.0295
both,transaction,28.3316
both,transaction,25.8143
both,transaction,42.3543
both,transaction,35.4063
both,transaction,37.9912
both,transaction,35.0622
both,transaction,33.1914
both,transaction,28.6629
both,transaction,59.7225
both,transaction,33.1925
both,transaction,43.9975
both,transaction,36.8306
both,transaction,67.2819
both,transaction,27.1933
both,transaction,43.2829
both,transaction,30.8860
both,transaction,36.3483
both,transaction,25.1694
both,transaction,27.7659
both,transaction,26.7395
both,transaction,38.1900
both,transaction,37.9644
both,transaction,37.7528
both,transaction,34.2439
both,transaction,37.0137
both,transaction,30.6770
both,transaction,38.2505
both,transaction,36.0874
both,transaction,33.9450
both,transaction,37.0727
both,transaction,32.7864
both,transaction,23.7109
both,transaction,29.3920
both,transaction,29.5149
both,transaction,35.9057
both,transaction,40.0597
both,transaction,39.0407
both,transaction,30.9413
both,transaction,29.0631
both,transaction,41.1348
both,transaction,28.3723
both,transaction,37.7876
both,transaction,25.0021
both,transaction,30.6013
both,transaction,25.3805
both,transaction,42.0240
both,transaction,38.5017
both,transaction,27.2646
both,transaction,40.3610
both,transaction,49.8362
both,transaction,34.4936
both,transaction,49.9811
both,transaction,39.6338
both,transaction,35.9390
both,transaction,22.1695
both,transaction,32.1004
both,transaction,36.5059
both,transaction,33.3803
both,transaction,41.2460
both,transaction,48.4753
both,transaction,42.6175
both,transaction,37.3745
both,transaction,23.1070
both,transaction,21.5149
both,transaction,26.0937
both,transaction,18.4504
both,transaction,28.2685
both,transaction,40.0582
both,transaction,89.4834
both,transaction,33.2115
both,transaction,41.7485
both,transaction,47.4678
both,transaction,37.9543
both,transaction,41.6917
both,transaction,38.6428
both,transaction,47.7995
both,transaction,38.7292
both,transaction,29.3559
both,transaction,27.8668
both,transaction,27.2276
both,transaction,35.6786
both,transaction,33.4047
both,transaction,37.6776
both,transaction,42.8634
both,transaction,39.4184
both,transaction,38.8162
both,transaction,46.1481
both,transaction,47.4093
both,transaction,29.8913
both,transaction,39.9182
both,transaction,41.2121
both,transaction,36.3464
both,transaction,33.1723
both,transaction,28.4814
both,transaction,51.8431
both,transaction,30.5302
both,transaction,49.9178
both,transaction,34.7038
both,transaction,35.0017
both,transaction,36.6756
both,transaction,39.0919
both,transaction,42.2430
both,transaction,38.5967
both,transaction,38.0926
both,transaction,31.7862
both,transaction,40.6036
both,transaction,38.5307
both,transaction,43.2894
both,transaction,52.1757
both,transaction,61.6720
both,transaction,42.1811
both,transaction,39.5344
both,transaction,30.7790
both,transaction,23.9661
both,transaction,35.8000
both,transaction,28.3695
both,transaction,42.0265
both,transaction,31.1779
both,transaction,20.9459
both,transaction,35.8499
both,transaction,26.7098
both,transaction,33.0823
both,transaction,44.6590
both,transaction,33.9863
both,transaction,33.9303
both,transaction,34.6826
both,transaction,36.3369
both,transaction,27.6257
both,transaction,36.3134
both,transaction,34.6048
both,transaction,48.2030
both,transaction,49.8685
both,transaction,30.0676
both,transaction,58.9660
both,transaction,37.9914
both,transaction,63.3745
both,transaction,37.0702
both,transaction,48.4100
both,transaction,46.6884
both,transaction,28.4319
both,transaction,33.5585
both,transaction,34.2015
both,transaction,33.2272
both,transaction,28.3147
both,transaction,35.1120
both,transaction,34.8165
both,transaction,18.1745
both,transaction,26.8442
both,transaction,10.7969
both,transaction,32.1640
both,transaction,33.8822
both,transaction,37.1803
both,transaction,37.5096
both,transaction,46.4695
both,transaction,44.0699
both,transaction,23.1020
both,transaction,38.3723
both,transaction,36.5498
both,transaction,35.4861
both,transaction,28.5336
both,transaction,35.9270
both,transaction,37.8893
both,transaction,26.0179
both,transaction,26.6744
both,transaction,23.2725
both,transaction,18.1779
both,transaction,11.7255
both,transaction,13.7176
both,transaction,94.4190
both,transaction,28.3947
both,transaction,26.7810
both,transaction,30.3752
both,transaction,54.1534
both,transaction,41.8892
both,transaction,32.2366
both,transaction,43.1943
both,transaction,33.8282
both,transaction,37.4179
both,transaction,28.8892
both,transaction,42.3259
both,transaction,44.8491
both,transaction,49.7910
both,transaction,45.1529
both,transaction,43.2158
both,transaction,33.9121
both,transaction,35.0552
both,transaction,35.9998
both,transaction,30.0702
both,transaction,29.7072
both,transaction,40.6962
both,transaction,31.3717
both,transaction,27.5792
both,transaction,21.2894
both,transaction,12.0479
both,transaction,34.9393
both,transaction,19.7301
both,transaction,40.7129
both,transaction,28.8442
both,transaction,27.6486
both,transaction,29.5968
both,transaction,42.1578
both,transaction,25.7767
both,transaction,24.0575
both,transaction,30.8582
both,transaction,33.5431
both,transaction,37.8669
both,transaction,36.2751
both,transaction,31.6871
both,transaction,35.1955
both,transaction,34.1618
both,transaction,33.2963
both,transaction,45.9342
both,transaction,51.0477
both,transaction,64.6688
both,transaction,30.0266
both,transaction,30.7312
both,transaction,36.6002
both,transaction,21.7663
both,transaction,19.1055
both,transaction,28.0877
both,transaction,24.6457
both,transaction,38.6625
both,transaction,28.7564
both,transaction,27.2055
both,transaction,21.0732
both,transaction,28.5519
both,transaction,38.6225
both,transaction,33.5634
both,transaction,37.5748
both,transaction,35.6284
both,transaction,36.6373
both,transaction,32.3321
both,transaction,30.9515
both,transaction,24.3400
both,transaction,31.2346
both,transaction,29.1669
both,transaction,38.5159
both,transaction,30.9216
both,transaction,31.6629
both,transaction,33.6218
both,transaction,28.8244
both,transaction,47.3819
both,transaction,45.5982
both,transaction,23.1505
both,transaction,28.4855
both,transaction,37.1711
both,transaction,44.2989
both,transaction,43.8590
both,transaction,38.3510
both,transaction,30.3565
both,transaction,30.1006
both,transaction,57.2910
both,transaction,45.4988
both,transaction,38.1824
both,transaction,41.6865
both,transaction,35.3820
both,transaction,28.2383
both,transaction,32.3297
both,transaction,40.1142
both,transaction,35.6850
both,transaction,22.8896
both,transaction,15.6980
both,transaction,32.0262
both,transaction,23.0255
both,transaction,34.1463
both,transaction,40.1218
both,transaction,36.2802
both,transaction,28.0910
both,transaction,79.0843
both,transaction,25.0306
both,transaction,31.2182
both,transaction,39.1001
both,transaction,38.0034
both,transaction,42.3894
both,transaction,41.3683
both,transaction,34.9968
both,transaction,46.5257
both,transaction,40.3883
both,transaction,36.9263
both,transaction,44.2313
both,transaction,38.0978
both,transaction,44.0066
both,transaction,23.2624
both,transaction,47.8621
both,transaction,40.8540
both,transaction,34.5347
both,transaction,27.7512
both,transaction,36.8013
both,transaction,43.7444
both,transaction,39.9174
both,transaction,18.6163
both,transaction,23.3430
both,transaction,31.5686
both,transaction,26.2974
both,transaction,29.6943
both,transaction,38.2057
both,transaction,33.6171
both,transaction,29.8011
both,transaction,33.9197
both,transaction,34.1947
both,transaction,17.3325
both,transaction,26.8129
both,transaction,33.8690
both,transaction,39.9783
both,transaction,29.7276
both,transaction,31.9402
both,transaction,44.7956
both,transaction,35.7348
both,transaction,58.9980
both,transaction,37.4974
both,transaction,51.2854
both,transaction,40.2404
both,transaction,35.6136
both,transaction,39.2476
both,transaction,18.4238
both,transaction,34.4380
both,transaction,37.2430
both,transaction,29.1483
both,transaction,31.7767
both,transaction,28.8254
both,transaction,38.3321
both,transaction,39.6305
both,transaction,39.9432
both,transaction,35.4745
both,transaction,41.7603
both,transaction,26.2832
both,transaction,41.7096
both,transaction,32.9125
both,transaction,39.0359
both,transaction,45.9088
both,transaction,61.3190
both,transaction,42.9834
both,transaction,31.9698
both,transaction,24.4876
both,transaction,34.4991
both,transaction,36.1395
both,transaction,46.6794
both,transaction,53.6146
both,transaction,29.6641
both,transaction,42.4248
both,transaction,44.2292
both,transaction,29.2280
both,transaction,43.1260
both,transaction,32.7323
both,transaction,28.2221
both,transaction,26.2814
both,transaction,35.0862
both,transaction,30.4541
both,transaction,46.8847
both,transaction,50.7334
both,transaction,31.9569
both,transaction,34.5565
both,transaction,34.3648
both,transaction,29.2689
both,transaction,33.9334
both,transaction,45.1089
both,transaction,30.6514
both,transaction,29.7739
both,transaction,42.1704
both,transaction,26.1635
both,transaction,43.1392
both,transaction,36.1870
both,transaction,33.8802
both,transaction,29.0513
both,transaction,21.4783
both,transaction,35.3031
both,transaction,29.0929
both,transaction,25.9383
both,transaction,92.4479
both,transaction,38.4430
both,transaction,33.6612
both,transaction,42.4065
both,transaction,44.3441
both,transaction,40.7065
both,transaction,39.4223
both,transaction,45.5097
both,transaction,38.2637
both,transaction,39.1575
both,transaction,36.8703
both,transaction,32.5172
both,transaction,29.4298
both,transaction,37.6314
both,transaction,25.2354
both,transaction,31.8936
both,transaction,34.2384
both,transaction,35.6191
both,transaction,28.1287
both,transaction,35.7927
both,transaction,42.9857
both,transaction,28.2382
both,transaction,41.0567
both,transaction,43.9552
both,transaction,29.3079
both,transaction,25.0457
both,transaction,20.5017
both,transaction,33.8979
both,transaction,42.8140
both,transaction,38.7356
both,transaction,33.4778
both,transaction,28.7883
both,transaction,29.7759
both,transaction,27.4678
both,transaction,35.1192
both,transaction,36.2350
both,transaction,42.4043
both,transaction,36.8458
both,transaction,28.3487
both,transaction,25.9577
both,transaction,30.4606
both,transaction,42.5323
both,transaction,50.8444
both,transaction,62.7382
both,transaction,48.4865
both,transaction,38.4817
both,transaction,27.7142
both,transaction,42.7727
both,transaction,25.8916
both,transaction,36.7014
both,transaction,43.7747
both,transaction,38.4034
both,transaction,38.7327
both,transaction,35.2353
both,transaction,40.0786
both,transaction,39.1932
both,transaction,33.0701
both,transaction,36.0149
both,transaction,35.1475
both,transaction,34.9178
both,transaction,34.1536
both,transaction,24.8380
both,transaction,41.0151
both,transaction,36.3174
both,transaction,46.7709
both,transaction,44.5287
both,transaction,43.1341
both,transaction,40.3598
both,transaction,26.3883
both,transaction,36.2838
both,transaction,41.4372
both,transaction,32.9490
both,transaction,42.7948
both,transaction,23.8724
both,transaction,35.7739
both,transaction,21.8714
both,transaction,28.5615
both,transaction,23.4457
both,transaction,42.9071
both,transaction,41.5811
both,transaction,52.9759
both,transaction,33.1486
both,transaction,43.4429
both,transaction,34.2584
both,transaction,27.3898
both,transaction,37.4060
both,transaction,27.2683
both,transaction,31.4002
both,transaction,28.1685
both,transaction,32.5322
both,transaction,21.7133
both,transaction,33.9154
both,transaction,36.3974
both,transaction,35.1210
both,transaction,34.8379
both,transaction,35.9354
both,transaction,32.7138
both,transaction,27.2913
both,transaction,33.6655
both,transaction,25.6642
both,transaction,80.3426
both,transaction,26.6393
both,transaction,41.0796
both,transaction,35.7284
both,transaction,19.4055
both,transaction,32.6013
both,transaction,28.1952
both,transaction,34.1769
both,transaction,35.1216
both,transaction,25.2119
both,transaction,38.3365
both,transaction,43.0502
both,transaction,26.8167
both,transaction,36.6738
both,transaction,27.9719
both,transaction,47.5002
both,transaction,29.4776
both,transaction,36.8225
both,transaction,49.0619
both,transaction,46.8550
both,transaction,39.9442
both,transaction,44.6868
both,transaction,43.1212
both,transaction,39.4370
both,transaction,41.7918
both,transaction,20.9583
both,transaction,23.0538
both,transaction,47.3887
both,transaction,41.2497
both,transaction,30.0175
both,transaction,41.4877
both,transaction,47.2648
both,transaction,29.1993
both,transaction,36.5372
both,transaction,27.4366
both,transaction,41.0297
both,transaction,34.7287
both,transaction,15.9675
both,transaction,33.7496
both,transaction,34.5139
both,transaction,52.1537
both,transaction,30.2881
both,transaction,50.2447
both,transaction,45.8027
both,transaction,64.3532
both,transaction,46.8014
both,transaction,37.7216
both,transaction,69.3387
both,transaction,30.9030
both,transaction,31.6734
both,transaction,26.4315
both,transaction,38.9563
both,transaction,41.2802
both,transaction,37.1308
both,transaction,32.9468
both,transaction,41.9441
both,transaction,32.1986
both,transaction,32.9878
both,transaction,28.6795
both,transaction,37.7509
both,transaction,28.7682
both,transaction,21.8974
both,transaction,34.4524
both,transaction,35.0032
both,transaction,35.7520
both,transaction,40.8484
both,transaction,48.0745
both,transaction,38.4720
both,transaction,32.3388
both,transaction,44.1819
both,transaction,28.6334
both,transaction,34.6912
both,transaction,44.1419
both,transaction,35.6901
both,transaction,59.1334
both,transaction,27.0393
both,transaction,31.8696
both,transaction,46.2723
both,transaction,48.7398
both,transaction,36.0800
both,transaction,46.5739
both,transaction,38.1814
both,transaction,37.8703
both,transaction,34.9306
both,transaction,39.0231
both,transaction,26.4173
both,transaction,24.4709
both,transaction,32.6656
both,transaction,42.0423
both,transaction,40.5902
both,transaction,39.2534
both,transaction,37.7001
both,transaction,29.2332
both,transaction,24.1292
both,transaction,30.8767
both,transaction,34.4780
both,transaction,23.5653
both,transaction,29.9233
both,transaction,15.6887
both,transaction,13.4207
both,transaction,96.5532
both,transaction,25.9607
both,transaction,27.8922
both,transaction,40.9569
both,transaction,31.1688
both,transaction,29.9940
both,transaction,35.4320
both,transaction,43.9254
both,transaction,26.1380
both,transaction,26.7832
both,transaction,37.6550
both,transaction,42.7158
both,transaction,40.5218
both,transaction,23.6970
both,transaction,46.1842
both,transaction,40.8066
both,transaction,48.4498
both,transaction,45.1225
both,transaction,35.8691
both,transaction,37.1578
both,transaction,44.5568
both,transaction,41.1213
both,transaction,32.6721
both,transaction,43.1871
both,transaction,44.4816
both,transaction,22.5114
both,transaction,32.9035
both,transaction,33.9094
both,transaction,32.7533
both,transaction,34.4250
both,transaction,31.7778
both,transaction,31.1563
both,transaction,27.9926
both,transaction,44.3940
both,transaction,34.5266
both,transaction,41.9843
both,transaction,39.4361
both,transaction,34.4013
both,transaction,28.4298
both,transaction,38.5873
both,transaction,37.5451
both,transaction,37.1733
both,transaction,46.9224
both,transaction,63.7387
both,transaction,51.5286
both,transaction,36.7410
both,transaction,37.3198
both,transaction,26.0253
both,transaction,44.2652
both,transaction,26.2777
both,transaction,48.2658
both,transaction,31.7485
both,transaction,15.1957
both,transaction,13.6850
both,transaction,33.2763
both,transaction,22.5818
both,transaction,16.5539
both,transaction,23.9612
both,transaction,33.4604
both,transaction,22.6207
both,transaction,27.4991
both,transaction,11.8686
both,transaction,24.7582
both,transaction,31.0987
both,transaction,26.1407
both,transaction,21.3612
both,transaction,32.1541
both,transaction,33.3744
both,transaction,40.1620
both,transaction,25.9562
both,transaction,34.6036
both,transaction,30.5226
both,transaction,40.0971
both,transaction,40.9314
both,transaction,44.5229
both,transaction,38.1170
both,transaction,35.5460
both,transaction,30.6102
both,transaction,23.1620
both,transaction,38.5664
both,transaction,39.5748
both,transaction,33.6539
both,transaction,45.2460
both,transaction,51.0858
both,transaction,56.1235
both,transaction,41.6051
both,transaction,64.5969
both,transaction,37.3285
both,transaction,21.7924
both,transaction,39.0074
both,transaction,28.0066
both,transaction,39.0665
both,transaction,38.8068
both,transaction,43.2367
both,transaction,35.6416
both,transaction,39.3376
both,transaction,37.3842
both,transaction,30.7152
both,transaction,35.0812
both,transaction,25.1095
both,transaction,86.6913
both,transaction,28.4725
both,transaction,39.4913
both,transaction,43.8210
both,transaction,46.3531
both,transaction,38.4892
both,transaction,32.6616
both,transaction,33.1383
both,transaction,30.7310
both,transaction,44.0487
both,transaction,33.1432
both,transaction,33.2722
both,transaction,30.6156
both,transaction,30.7461
both,transaction,46.6173
both,transaction,30.6559
both,transaction,31.6301
both,transaction,39.6328
both,transaction,55.9620
both,transaction,44.2570
both,transaction,39.4467
both,transaction,41.2265
both,transaction,38.6572
both,transaction,43.8837
both,transaction,38.6260
both,transaction,36.2403
both,transaction,42.8308
both,transaction,44.1441
both,transaction,26.3887
both,transaction,44.7540
both,transaction,33.7668
both,transaction,52.0256
both,transaction,45.7960
both,transaction,34.7617
both,transaction,32.2333
both,transaction,27.4635
both,transaction,29.0845
both,transaction,41.4277
both,transaction,36.9151
both,transaction,41.2234
both,transaction,42.2984
both,transaction,33.3959
both,transaction,30.7023
both,transaction,53.8150
both,transaction,35.3405
both,transaction,33.6825
both,transaction,21.6126
both,transaction,39.0738
both,transaction,35.0993
both,transaction,51.3536
both,transaction,38.6178
both,transaction,35.5805
both,transaction,25.7045
both,transaction,34.6997
both,transaction,36.6181
both,transaction,39.0301
both,transaction,35.1195
both,transaction,36.8001
both,transaction,33.4244
both,transaction,30.3136
both,transaction,20.2470
both,transaction,36.4499
both,transaction,43.8347
both,transaction,36.5199
both,transaction,45.3249
both,transaction,41.1790
both,transaction,32.6873
both,transaction,35.9855
both,transaction,19.5287
both,transaction,31.1921
both,transaction,19.8584
both,transaction,31.8235
both,transaction,38.5458
both,transaction,28.7515
both,transaction,33.6013
both,transaction,54.2126
both,transaction,37.2859
both,transaction,40.1452
both,transaction,44.0637
both,transaction,50.4654
both,transaction,39.1734
both,transaction,49.7824
both,transaction,42.4023
both,transaction,32.7904
both,transaction,33.5357
both,transaction,26.2105
both,transaction,22.1167
both,transaction,29.4607
both,transaction,23.7376
both,transaction,20.6231
both,transaction,28.3119
both,transaction,28.3636
both,transaction,38.3863
both,transaction,36.2734
both,transaction,28.8294
both,transaction,29.3484
both,transaction,36.6176
both,transaction,25.2595
both,transaction,29.8496
both,transaction,19.8624
both,transaction,95.6461
both,transaction,34.2324
both,transaction,35.3202
both,transaction,13.2711
both,transaction,43.7425
both,transaction,28.4907
